"User-controlled bypass of sensitive method","User-controlled bypassing of sensitive methods may allow attackers to avoid passing through authentication systems.","error","This condition guards a sensitive [[""action""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:646:28:646:107""]], but a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:536:181:536:193""]] controls it.
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:418:119:418:127""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:418:157:418:162""]].","/ServerEye.Core/Services/OAuth/Providers/TelegramOAuthProvider.cs","68","74","68","137"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:505:103:505:109""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:536:75:536:78""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:536:128:536:131""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:812:103:812:109""]].","/ServerEye.Core/Services/OAuth/Providers/TelegramOAuthProvider.cs","83","13","83","51"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:505:103:505:109""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:536:75:536:78""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:536:128:536:131""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Auth/AuthController.cs:812:103:812:109""]].","/ServerEye.Core/Services/OAuth/Providers/TelegramOAuthProvider.cs","90","84","90","123"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:41:91:41:97""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","111","114","111","150"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:41:91:41:97""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","175","105","175","141"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:62:58:62:65""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","227","95","227","125"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:62:58:62:65""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","232","109","232","139"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:62:58:62:65""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","240","92","240","122"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:62:58:62:65""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","261","116","261","146"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:62:58:62:65""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","297","92","297","122"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:101:57:101:64""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","302","138","302","168"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:101:97:101:103""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","302","171","302","209"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:101:57:101:64""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","307","146","307","176"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:101:57:101:64""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","319","113","319","143"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:101:57:101:64""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","332","132","332","162"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:101:97:101:103""]].","/ServerEye.Core/Services/Server/ServerAccessService.cs","332","165","332","203"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/ServerDiscoveryController.cs:76:112:76:118""]].","/ServerEye.Core/Services/Server/ServerDiscoveryService.cs","103","81","103","111"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/ServerDiscoveryController.cs:76:112:76:118""]].","/ServerEye.Core/Services/Server/ServerDiscoveryService.cs","111","104","111","134"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/ServerDiscoveryController.cs:76:112:76:118""]].","/ServerEye.Core/Services/Server/ServerDiscoveryService.cs","126","108","126","138"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/ServerDiscoveryController.cs:76:112:76:118""]].","/ServerEye.Core/Services/Server/ServerDiscoveryService.cs","132","117","132","147"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/ServerDiscoveryController.cs:76:112:76:118""]].","/ServerEye.Core/Services/Server/ServerDiscoveryService.cs","157","121","157","151"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/ServerDiscoveryController.cs:76:112:76:118""]].","/ServerEye.Core/Services/Server/ServerDiscoveryService.cs","161","130","161","160"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:102:16:102:21""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","18","101","18","129"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:101:16:101:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","18","132","18","168"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:102:16:102:21""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","89","109","89","137"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:101:16:101:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","89","140","89","176"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:101:16:101:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","26","69","26","105"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:142:16:142:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","102","97","102","133"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:142:16:142:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","178","105","178","141"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:142:16:142:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","110","69","110","105"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:142:16:142:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","156","102","156","138"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:142:16:142:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","166","113","166","149"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:185:16:185:25""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","191","118","191","150"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:184:16:184:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","191","153","191","189"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:185:16:185:25""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","267","126","267","158"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:184:16:184:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","267","161","267","197"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:184:16:184:24""]].","/ServerEye.Core/Services/Server/SourceManagementService.cs","199","69","199","105"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Ticket/TicketsController.cs:26:96:26:98""]].","/ServerEye.Core/Services/Ticket/TicketService.cs","56","96","56","128"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:59:92:59:106""]].","/ServerEye.Core/Services/User/UserService.cs","83","107","83","151"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:59:92:59:106""]].","/ServerEye.Core/Services/User/UserService.cs","83","154","83","200"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:59:92:59:106""]].","/ServerEye.Core/Services/User/UserService.cs","104","100","104","133"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:59:92:59:106""]].","/ServerEye.Core/Services/User/UserService.cs","128","83","128","116"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:88:88:88:99""]].","/ServerEye.Core/Services/User/UserService.cs","228","72","228","113"
"Log entries created from user input","Building log entries from user-controlled sources is vulnerable to insertion of forged log entries by a malicious user.","error","This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Metrics/ServerMetricsController.cs:22:80:22:88""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Metrics/ServerMetricsController.cs:65:86:65:94""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/MonitoredServersController.cs:41:91:41:97""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:38:16:38:24""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:101:16:101:24""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:142:16:142:24""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/SourceManagementController.cs:184:16:184:24""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/StaticInfoController.cs:25:75:25:83""]].
This log entry depends on a [[""user-provided value""|""relative:///ServerEye.API/Controllers/Server/UnifiedServerController.cs:40:16:40:24""]].","/ServerEye.Infrastructure/ExternalServices/GoApi/GoApiLogger.cs","57","13","57","15"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:121:76:121:112""]] is written to an external location.","/ServerEye.API/Controllers/User/UsersController.cs","121","76","121","112"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:156:95:156:139""]] is written to an external location.","/ServerEye.API/Controllers/User/UsersController.cs","156","95","156","139"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.API/Controllers/Ticket/TicketsController.cs:152:104:152:108""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.API/Controllers/Ticket/TicketsController.cs:147:75:147:79""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.API/Controllers/Ticket/TicketsController.cs:152:81:152:109""]] is written to an external location.","/ServerEye.API/Controllers/Ticket/TicketsController.cs","152","81","152","109"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:77:101:77:145""]] is written to an external location.","/ServerEye.API/Controllers/User/UsersController.cs","77","101","77","145"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:81:81:81:125""]] is written to an external location.","/ServerEye.API/Controllers/User/UsersController.cs","81","81","81","125"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:98:72:98:113""]] is written to an external location.","/ServerEye.API/Controllers/User/UsersController.cs","98","72","98","113"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.API/Controllers/User/UsersController.cs:102:74:102:115""]] is written to an external location.","/ServerEye.API/Controllers/User/UsersController.cs","102","74","102","115"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:68:87:68:120""]] is written to an external location.","/ServerEye.Core/Services/Auth/AuthService.cs","68","87","68","120"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:95:110:95:143""]] is written to an external location.","/ServerEye.Core/Services/Auth/AuthService.cs","95","110","95","143"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:107:106:107:110""]] is written to an external location.
Private data returned by [[""access to local variable email""|""relative:///ServerEye.UnitTests/Services/Auth/AuthServiceTests.cs:311:21:311:25""]] is written to an external location.
Private data returned by [[""access to local variable email""|""relative:///ServerEye.UnitTests/Services/Auth/AuthServiceTests.cs:334:58:334:62""]] is written to an external location.
Private data returned by [[""access to local variable email""|""relative:///ServerEye.UnitTests/Services/Auth/AuthServiceTests.cs:354:58:354:62""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:107:83:107:111""]] is written to an external location.","/ServerEye.Core/Services/Auth/AuthService.cs","107","83","107","111"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:107:106:107:110""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:112:119:112:123""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:109:62:109:66""]] is written to an external location.
Private data returned by [[""access to local variable email""|""relative:///ServerEye.UnitTests/Services/Auth/AuthServiceTests.cs:311:21:311:25""]] is written to an external location.
Private data returned by [[""access to local variable email""|""relative:///ServerEye.UnitTests/Services/Auth/AuthServiceTests.cs:334:58:334:62""]] is written to an external location.
Private data returned by [[""access to local variable email""|""relative:///ServerEye.UnitTests/Services/Auth/AuthServiceTests.cs:354:58:354:62""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:112:96:112:124""]] is written to an external location.","/ServerEye.Core/Services/Auth/AuthService.cs","112","96","112","124"
"Exposure of private information","If private information is written to an external location, it may be accessible by unauthorized persons.","error","Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:52:34:52:38""]] is written to an external location.
Private data returned by [[""access to parameter email""|""relative:///ServerEye.Core/Helpers/LogSanitizer.cs:58:34:58:38""]] is written to an external location.
Private data returned by [[""call to method MaskEmail""|""relative:///ServerEye.Core/Services/Auth/AuthService.cs:134:81:134:114""]] is written to an external location.","/ServerEye.Core/Services/Auth/AuthService.cs","134","81","134","114"
